DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00190950,6:1 Fluorotelomer alcohol,375-82-6,C7H3F13O,349.997631,52,461,11.0,Active,-0.2035638710354468,-1.903746620340617,54.81250385343868,1.738879641241967
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020022,Acifluorfen,50594-66-6,C14H7ClF3NO5,360.996485,74,1009,7.0,Inactive,0.08201994326115783,0.767057479255583,1.005967060137002,0.002583760208033074
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020105,Sodium L-ascorbate,134-03-2,C6H7NaO6,198.014032,21,921,2.0,Inactive,-0.025383665224048023,-0.23739019422422142,0.10000000001930935,-0.9999999999161405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00192353,8:2 Fluorotelomer sulfonic acid,39108-34-4,C10H5F17O3S,527.968794,40,506,8.0,Inactive,-0.030014203508882228,-0.2806953817571109,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00194615,"1H,1H,9H-Perfluorononyl acrylate",4180-26-1,C12H6F16O2,486.011230,72,464,16.0,Active,-0.3071480799812465,-2.87247494476359,28.935153612545125,1.4614257923122707
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020232,Caffeine,58-08-2,C8H10N4O2,194.080376,65,972,7.0,Inactive,0.06376676778726018,0.5963522311083518,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020284,"2-Chloro-1,4-diaminobenzene sulfate (1:1)",61702-44-1,C6H9ClN2O4S,239.997156,214,636,34.0,Active,-0.40278852669185394,-3.7669125297193253,13.864281822395451,1.1418973777978434
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020311,Monuron,150-68-5,C9H11ClN2O,198.055991,26,894,3.0,Inactive,-0.036081283149646905,-0.337435226124837,3.968503278359434,0.5986267434101623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020319,Chlorothalonil,1897-45-6,C8Cl4N2,263.881559,384,1103,35.0,Active,-0.49906875310298804,-4.66733338880148,0.10000000032539519,-0.9999999985868266
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020365,Cyclosporin A,59865-13-3,C62H111N11O12,1201.841368,184,702,26.0,Active,-0.8990340673386858,-8.40784299572035,1.8227355782849224,0.26072367072795216
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020440,Dichlorprop,120-36-5,C9H8Cl2O3,233.985050,25,959,3.0,Inactive,-0.056530430297197065,-0.5286773879729857,4.8366347905116545,0.684543295481579
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020442,"2,4-Dichlorophenoxyacetic acid",94-75-7,C8H6Cl2O3,219.969400,39,975,4.0,Inactive,0.025447786674101563,0.23798986347402415,0.1000005430311963,-0.9999976416518828
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020498,Dimethyl terephthalate,120-61-6,C10H10O4,194.057909,33,844,4.0,Inactive,0.05184030646338561,0.48481495132261004,3.4738765114497587,0.5408143761867399
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020446,Diuron,330-54-1,C9H10Cl2N2O,232.017018,119,1048,11.0,Inactive,-0.044821714269489,-0.419176480700517,0.18679707933931863,-0.728629918452465
